"Year","County","Commodity","Data Item","Value","Value ton/ac","Value Mg/ha"
2018,"OTHER (COMBINED) COUNTIES","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.7,3.7,8.29429360047049
2018,"TAYLOR","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.5,3.5,7.84595340585046
2018,"AUDUBON","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.2,3.2,7.17344311392042
2018,"OTHER (COMBINED) COUNTIES","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.1,4.1,9.19097398971054
2017,"GRUNDY","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.45,3.45,7.73386835719546
2017,"HAMILTON","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.15,3.15,7.06135806526542
2017,"OTHER (COMBINED) COUNTIES","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.4,3.4,7.62178330854045
2017,"POWESHIEK","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.7,2.7,6.05259262737036
2017,"WEBSTER","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.35,3.35,7.50969825988544
2017,"CLINTON","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.5,4.5,10.0876543789506
2017,"JACKSON","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.7,3.7,8.29429360047049
2017,"JOHNSON","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.15,3.15,7.06135806526542
2017,"JONES","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.9,3.9,8.74263379509052
2017,"LINN","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.4,3.4,7.62178330854045
2017,"OTHER (COMBINED) COUNTIES","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4,4,8.96680389240053
2017,"FRANKLIN","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.8,3.8,8.5184636977805
2017,"HANCOCK","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.55,4.55,10.1997394276056
2017,"HUMBOLDT","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.75,2.75,6.16467767602536
2017,"MITCHELL","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.5,4.5,10.0876543789506
2017,"OTHER (COMBINED) COUNTIES","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.2,3.2,7.17344311392042
2017,"WINNEBAGO","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.15,3.15,7.06135806526542
2017,"WORTH","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.35,4.35,9.75139923298557
2017,"WRIGHT","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.9,2.9,6.50093282199038
2017,"ALLAMAKEE","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.2,4.2,9.41514408702056
2017,"CHICKASAW","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.9,3.9,8.74263379509052
2017,"CLAYTON","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.95,3.95,8.85471884374552
2017,"DELAWARE","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.6,4.6,10.3118244762606
2017,"DUBUQUE","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.35,4.35,9.75139923298557
2017,"FAYETTE","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.55,3.55,7.95803845450547
2017,"HOWARD","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.35,4.35,9.75139923298557
2017,"OTHER (COMBINED) COUNTIES","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.2,4.2,9.41514408702056
2017,"WINNESHIEK","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.65,3.65,8.18220855181548
2017,"EMMET","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4,4,8.96680389240053
2017,"LYON","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",5.2,5.2,11.6568450601207
2017,"O BRIEN","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3,3,6.7251029193004
2017,"OTHER (COMBINED) COUNTIES","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.25,4.25,9.52722913567556
2017,"DECATUR","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3,3,6.7251029193004
2017,"MADISON","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.1,3.1,6.94927301661041
2017,"MARION","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.9,2.9,6.50093282199038
2017,"OTHER (COMBINED) COUNTIES","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.65,2.65,5.94050757871535
2017,"RINGGOLD","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.2,3.2,7.17344311392042
2017,"DAVIS","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.7,2.7,6.05259262737036
2017,"DES MOINES","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.35,3.35,7.50969825988544
2017,"LEE","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.15,3.15,7.06135806526542
2017,"LOUISA","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.1,3.1,6.94927301661041
2017,"OTHER (COMBINED) COUNTIES","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.3,3.3,7.39761321123043
2017,"VAN BUREN","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.8,2.8,6.27676272468037
2017,"WAPELLO","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.4,2.4,5.38008233544032
2017,"WASHINGTON","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.8,2.8,6.27676272468037
2017,"CASS","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.5,3.5,7.84595340585046
2017,"FREMONT","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.3,4.3,9.63931418433057
2017,"MONTGOMERY","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.05,4.05,9.07888894105553
2017,"OTHER (COMBINED) COUNTIES","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.5,3.5,7.84595340585046
2017,"AUDUBON","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.1,4.1,9.19097398971054
2017,"MONONA","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.65,4.65,10.4239095249156
2017,"OTHER (COMBINED) COUNTIES","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.1,4.1,9.19097398971054
2020,NA,"hay","HAY - YIELD, MEASURED IN TONS / ACRE",3.19,3.19,7.15102610418942
2019,NA,"hay","HAY - YIELD, MEASURED IN TONS / ACRE",3.06,3.06,6.8596049776864
